Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
31-07-2001,78.36105954,79.44904801,78.23153911,78.58772278,11918100,31,1,31,7,2001
01-08-2001,78.98922974,79.4619837,78.71723391,79.07989502,11940800,1,2,31,8,2001
02-08-2001,79.80523064,79.81818071,78.93742797,79.40370941,11070100,2,3,31,8,2001
03-08-2001,79.24182166,79.24182166,78.29630853,78.96982574,10816300,3,4,31,8,2001
06-08-2001,78.58771978,78.69134008,77.77820473,77.9077301,8550100,6,0,32,8,2001
07-08-2001,77.88830637,78.49058583,77.65517056,78.21211243,8865100,7,1,32,8,2001
08-08-2001,77.79116513,78.46468229,76.69669913,76.76145935,15183800,8,2,32,8,2001
09-08-2001,76.87153543,77.04639342,76.32754377,76.98810577,14118500,9,3,32,8,2001
10-08-2001,76.93628032,77.60979221,75.99076279,77.2536087,11173300,10,4,32,8,2001
13-08-2001,77.45441717,77.61632022,76.94280295,77.27308655,7431600,13,0,33,8,2001
14-08-2001,77.80407033,77.94006819,76.93627301,77.24064636,13178100,14,1,33,8,2001
15-08-2001,77.21477833,77.4608691,76.47002357,76.57363892,8520600,15,2,33,8,2001
16-08-2001,76.28868037,76.90390967,75.7705889,76.83914948,10734700,16,3,33,8,2001
17-08-2001,76.19154005,76.33401545,75.12945694,75.60868835,11604600,17,4,33,8,2001
20-08-2001,75.64107362,76.35344573,75.47917064,76.3081131,10417400,20,0,34,8,2001
21-08-2001,76.28866688,76.7678982,74.99344337,75.00639343,14480800,21,1,34,8,2001
22-08-2001,75.60867818,76.0490544,74.98049393,75.78353119,11752300,22,2,34,8,2001
23-08-2001,75.7446916,76.1073527,75.44031319,75.5115509,8744100,23,3,34,8,2001
24-08-2001,75.90655986,77.14997303,75.6021816,77.07873535,11687700,24,4,34,8,2001
27-08-2001,77.04637605,77.19532399,76.58657226,76.61894989,7425100,27,0,35,8,2001
28-08-2001,76.59954992,76.73554786,75.49861145,75.49861145,12046600,28,1,35,8,2001
29-08-2001,75.85479691,75.88717949,74.5854779,74.82509613,16180000,29,2,35,8,2001
30-08-2001,74.37822022,74.95459437,72.5584325,73.38737488,17692600,30,3,35,8,2001
31-08-2001,73.43917976,74.32640477,73.2643218,73.92488861,15985400,31,4,35,8,2001
04-09-2001,73.73061412,75.23307354,73.41976318,73.45214081,24473400,4,1,36,9,2001
05-09-2001,73.63347626,73.95080967,72.50015535,73.63347626,21477100,5,2,36,9,2001
06-09-2001,72.95350638,73.37445525,71.73599243,71.73599243,21653000,6,3,36,9,2001
07-09-2001,71.25024037,72.04680497,70.35006046,70.40834808,33133900,7,4,36,9,2001
10-09-2001,69.74782195,71.46399502,69.74782195,71.26971436,23408700,10,0,37,9,2001
17-09-2001,65.40883708,68.90594421,64.76122483,67.54595947,32388700,17,0,38,9,2001
18-09-2001,67.56538673,68.1935714,66.93720206,67.38405609,22029200,18,1,38,9,2001
19-09-2001,67.41640699,67.67545277,63.82863598,66.02404022,42771800,19,2,38,9,2001
20-09-2001,65.02021221,65.93334209,63.82860418,63.92574692,36210900,20,3,38,9,2001
21-09-2001,61.28596171,64.34765907,60.97394432,63.2360878,49782100,21,4,38,9,2001
24-09-2001,64.82221279,65.7582752,64.39318253,65.4592514,25549600,24,0,39,9,2001
25-09-2001,65.49175011,66.30430284,64.93921525,66.1417923,25466200,25,1,39,9,2001
26-09-2001,66.53178497,66.56428904,65.28370576,65.90774536,18587500,26,2,39,9,2001
27-09-2001,65.81677177,66.49281624,65.00421903,66.47981262,20536800,27,3,39,9,2001
28-09-2001,66.9413428,71.25762228,66.62932039,67.89040375,21687200,28,4,39,9,2001
01-10-2001,67.53938715,67.81240369,66.84384218,67.7798996,20457400,1,0,40,10,2001
02-10-2001,67.60436409,68.63143158,67.37685039,68.63143158,19833100,2,1,40,10,2001
03-10-2001,67.99439731,70.12653443,67.83188679,69.78201294,32045800,3,2,40,10,2001
04-10-2001,70.39304216,70.83507088,69.39197698,69.84050751,32674100,4,3,40,10,2001
05-10-2001,69.7170163,69.95753367,68.59244127,69.70401764,29796100,5,4,40,10,2001
08-10-2001,69.07995012,69.74949744,68.81993733,69.2489624,12970300,8,0,41,10,2001
09-10-2001,69.30097677,69.39198225,68.64443297,68.87844849,15976300,9,1,41,10,2001
10-10-2001,68.77444071,70.56205608,68.5924248,70.41254425,19987400,10,2,41,10,2001
11-10-2001,70.82203196,71.6995921,70.82203196,71.50457764,23006300,11,3,41,10,2001
12-10-2001,70.95207464,71.43310426,69.74949812,71.17958832,31360500,12,4,41,10,2001
15-10-2001,70.61408191,71.14711631,70.24355806,71.04961395,16873000,15,0,42,10,2001
16-10-2001,71.37461855,71.90115102,70.82207885,71.49812317,15877100,16,1,42,10,2001
17-10-2001,72.20017052,72.25217508,69.97702789,69.97702789,28542300,17,2,42,10,2001
18-10-2001,70.08754011,70.30855701,69.39199525,69.82752228,16510000,18,3,42,10,2001
19-10-2001,69.55449921,70.14603986,68.91095897,69.78201294,21912500,19,4,42,10,2001
22-10-2001,69.74951281,71.22510606,69.69100645,71.16010284,17540600,22,0,43,10,2001
23-10-2001,71.47863812,71.68665142,70.45157028,70.7960968,22062500,23,1,43,10,2001
24-10-2001,70.84159767,71.14711332,70.34756423,70.60758209,16065200,24,2,43,10,2001
25-10-2001,69.84701951,71.89465306,69.38549023,71.87515259,27467900,25,3,43,10,2001
26-10-2001,71.4721063,72.668186,71.29009536,71.7126236,18623300,26,4,43,10,2001
29-10-2001,71.60864932,71.86216538,69.84703064,69.84703064,18727500,29,0,44,10,2001
30-10-2001,69.78203075,70.00954453,68.61845459,69.00848389,26178600,30,1,44,10,2001
31-10-2001,69.48948978,70.11352949,68.77444458,68.77444458,28124200,31,2,44,10,2001
01-11-2001,69.29448895,70.86109284,68.70945005,70.53607178,29806800,1,3,44,11,2001
02-11-2001,70.49056497,71.10160116,70.12004119,71.01709747,17575900,2,4,44,11,2001
05-11-2001,71.58262572,72.21316228,71.47211481,71.94664764,15929500,5,0,45,11,2001
06-11-2001,71.73215457,73.11674761,71.40713348,73.06474304,23245800,6,1,45,11,2001
07-11-2001,72.65517135,73.53273177,72.5706677,72.9671936,19716000,7,2,45,11,2001
08-11-2001,73.37020856,74.15675842,72.73966731,73.19469452,22563500,8,3,45,11,2001
09-11-2001,72.96720746,73.42873664,72.44067508,73.27272797,15895800,9,4,45,11,2001
12-11-2001,72.15466103,73.22723131,71.50461904,72.82420349,26068800,12,0,46,11,2001
13-11-2001,73.74077135,74.46231842,73.57175903,74.46231842,15296200,13,1,46,11,2001
14-11-2001,74.86533131,75.01484314,73.91627064,74.53381348,17571300,14,2,46,11,2001
15-11-2001,74.34529004,74.87182237,74.05927003,74.67031097,19470200,15,3,46,11,2001
16-11-2001,74.80682953,74.81982818,73.71475884,74.33879852,18134900,16,4,46,11,2001
19-11-2001,74.70283631,75.30737565,74.39731573,75.25537109,13625400,19,0,47,11,2001
20-11-2001,74.99535594,75.27487423,74.52082304,74.62483215,16209700,20,1,47,11,2001
21-11-2001,74.42978646,74.54029237,73.78624646,74.13076782,11470200,21,2,47,11,2001
23-11-2001,74.13074762,75.24231821,74.10474536,75.19681549,6717100,23,4,47,11,2001
26-11-2001,75.242352,75.62587435,74.8003233,75.35935974,13726000,26,0,48,11,2001
27-11-2001,75.15783417,75.98988688,74.16326606,75.03432465,19261400,27,1,48,11,2001
28-11-2001,74.58581044,74.86532867,73.61724934,73.67575073,20195500,28,2,48,11,2001
29-11-2001,73.88376091,74.70281009,73.4547309,74.67031097,16354700,29,3,48,11,2001
30-11-2001,74.36477405,74.69629672,74.11775502,74.13726044,13680300,30,4,48,11,2001
03-12-2001,73.8772777,74.15679597,73.4612512,73.69526672,15220400,3,0,49,12,2001
04-12-2001,74.05277724,74.94983829,73.68225353,74.94333649,17239900,4,1,49,12,2001
05-12-2001,75.15133543,76.70493499,75.11883136,76.31491089,25204000,5,2,49,12,2001
06-12-2001,76.27593994,76.66596918,76.00942525,76.27593994,17972900,6,3,49,12,2001
07-12-2001,75.98990723,76.11341183,75.20985389,75.76889038,18857800,7,4,49,12,2001
10-12-2001,75.30736923,75.65839253,74.33230617,74.35180664,13862700,10,0,50,12,2001
11-12-2001,74.6898172,75.22285138,74.03977529,74.20228577,20833300,11,1,50,12,2001
12-12-2001,74.46230303,74.6118099,73.52624109,74.28678894,16171500,12,2,50,12,2001
13-12-2001,73.74726992,73.90978044,72.83071319,72.84371185,19026700,13,3,50,12,2001
14-12-2001,73.01918471,73.77323049,72.80466976,73.53921509,16721900,14,4,50,12,2001
17-12-2001,73.44825381,74.33881325,73.38975241,74.29981232,13925900,17,0,51,12,2001
18-12-2001,74.51430265,74.85232722,74.3257899,74.74182129,13663700,18,1,51,12,2001
19-12-2001,74.16329709,75.35287527,74.10479569,75.26837158,20143400,19,2,51,12,2001
20-12-2001,75.0798556,75.2748702,74.46231765,74.52732086,14867900,20,3,51,12,2001
21-12-2001,75.03154593,75.05763765,74.49015393,74.97936249,14037700,21,4,51,12,2001
24-12-2001,74.90108801,75.0380658,74.75758605,74.83586121,5728800,24,0,52,12,2001
26-12-2001,74.783694,75.80124637,74.783694,75.24681091,10304800,26,2,52,12,2001
27-12-2001,75.20762638,75.71640222,75.1750105,75.70335388,9407300,27,3,52,12,2001
28-12-2001,75.85339152,76.15343873,75.61204692,75.66423035,10593800,28,4,52,12,2001
31-12-2001,75.76205639,75.91860164,74.50968439,74.55534363,14619500,31,0,1,12,2001
02-01-2002,75.08371049,75.50116795,74.23574722,75.35766602,18651900,2,2,1,1,2002
03-01-2002,75.43593567,76.28389391,75.36418471,76.21214294,15743000,3,3,1,1,2002
04-01-2002,76.42735075,76.95569889,76.0229419,76.7208786,20140700,4,4,1,1,2002
07-01-2002,76.77311289,76.96227409,76.02951642,76.17954254,13106500,7,0,2,1,2002
08-01-2002,76.17953579,76.35564863,75.64466811,76.00341797,12683700,8,1,2,1,2002
09-01-2002,76.10779513,76.82529992,75.23374005,75.38376617,16610300,9,2,2,1,2002
10-01-2002,75.46203504,75.89253589,75.20764705,75.71642303,12823400,10,3,2,1,2002
11-01-2002,75.80120713,75.84686638,74.8162662,74.97281647,13708400,11,4,2,1,2002
14-01-2002,74.78365349,74.90758289,74.3335802,74.50317383,12301100,14,0,3,1,2002
15-01-2002,74.71842891,75.26633991,74.29444731,75.10979462,20219900,15,1,3,1,2002
16-01-2002,74.55536987,74.62059667,73.505202,73.58999634,17067000,16,2,3,1,2002
